2700,ambiental,environmental,"este sistema terá um impacto ambiental benéfico, ao reduzir a emissão de gase.","– This system will have a beneficial environmental impact, reducing the emission of gases.",[sound:ambiental.ogg],
2701,patente,"obvious, patent, rank",além de ser patente que está desanimando muito.,– In addition to being obvious that he is really feeling down.,[sound:patente.ogg],
2702,viúva,widow,minha mãe perdeu o marido e fez-se viúv.,– My mother lost her husband and became a widow.,[sound:viúva.ogg],
2703,editor,editor,ele tornou-se editor de um jornal político.,– He became editor of a political newspaper.,[sound:editor.ogg],
2704,dignidade,"dignity, worthiness","um homem, depois de morto, merece  ser tratado com dignidade.","– A man, after he is dead, deserves to be treated with dignity.",[sound:dignidade.ogg],
2705,elaborar,"to create, elaborate",seu pensamento procura elaborar teorias reguladoras da educação e da política.,– His thought seeks to create regulatory theories for education and politics.,[sound:elaborar.ogg],
2706,lance,"glance, throw, slap","a sua aparência, entretanto, ao primeiro lance de vista, revela o contrário.","– His appearance, however, at first glance, reveals the opposite.",[sound:lance.ogg],
2707,manobra,maneuver,o piloto indica a manobra que o avião deve executar.,– The pilot indicates what maneuver the airplane should perform.,[sound:manobra.ogg],
2708,tronco,trunk,de um mesmo tronco nascem ramos opostos.,"– From the same trunk, opposing branches shoot out.",[sound:tronco.ogg],
2709,apostar,"to bet, wager",apostámos em jogadores portugueses.,–We bet on Portuguese players.,[sound:apostar.ogg],
2710,praga,plague,foi revelada uma nova vacina capaz de tornar as plantas imunes às pragas.,– A new vaccine was unveiled capable of making plants immune to plagues.,[sound:praga.ogg],
2711,escada,"stair, staircase",os filhos do rei subiram a escada do castelo para ver a paisagem.,– The children of the king climbed the stairs to look at the countryside.,[sound:escada.ogg],
2712,sucessão,"series, succession","porém, uma sucessão de problemas tornaram a data uma incerteza.","– However, a series of problems made the date uncertain.",[sound:sucessão.ogg],
2713,fortuna,fortune,ele foi herdeiro de boa fortuna.,– He was the heir of a great fortune.,[sound:fortuna.ogg],
2714,fotógrafo,photographer,fui o primeiro fotógrafo em Cuba a fazer fotos de moda.,– I was the first photographer in Cuba to take fashion shots.,[sound:fotógrafo.ogg],
2715,segmento,segment,este último setor era o menor segmento da economia na época.,– This last sector was the smallest segment of the economy at the time.,[sound:segmento.ogg],
2716,singular,singular,"estamos vivendo um momento singular no Brasil, como nunca se viu.","– We are going through a singular moment in the history of Brazil, the likes of which have never been seen.",[sound:singular.ogg],
2717,balança,scales,a balança está desequilibrada.,– The scales are not reliable.,[sound:balança.ogg],
2718,modalidade,"way, form",esta modalidade de pensar surgiu na Antiguidade.,– This way of thinking originated in Antiquity.,[sound:modalidade.ogg],
2719,cigarro,cigarette,"no cinzeiro, havia apenas um cigarro que, pelo cheiro, parecia recente.","– There was only one cigarette in the ashtray which, by the smell, seemed to have been put recently there.",[sound:cigarro.ogg],
2720,garoto,young boy,o garoto chegou da escola e fez sua lição de casa.,– The young boy came home from school and did his homework.,[sound:garoto.ogg],
2721,arranjo,arrangement,a natureza do quartzo é determinada pelo arranjo dos tetraedros.,– The nature of quartz is determined by the arrangement of its tetrahedrons.,[sound:arranjo.ogg],
2722,promoção,"promotion, sale","a cifra inclui patrocínio de TV, promoções e concursos para consumidores.","– The total includes TV sponsorships, promotions and consumer contests.",[sound:promoção.ogg],
2723,garrafa,bottle,então se abriu uma garrafa de cerveja.,–A bottle of beer was then opened.,[sound:garrafa.ogg],
2724,identificação,identification,tem algum documento para a sua identificação?,– Do you have any document as personal identification?,[sound:identificação.ogg],
2725,bordo,aboard,passei quatro noites a bordo do navio.,–I spent four nights aboard the ship.,[sound:bordo.ogg],
2726,calças,"pants, trousers",ele vestia calças americanas e camisa estampada.,– He was wearing American pants and a flowered shirt.,[sound:calças.ogg],
2727,simultaneamente,simultaneously,a luz exibe simultaneamente propriedades corpusculares e ondulatórias.,– Light exhibits simultaneously properties common to particles and waves.,[sound:simultaneamente.ogg],
2728,circular,"circular, shuttle",o jogo é jogado num campo circular ou ova.,– The game is played in a circular or oval field.,[sound:circular.ogg],
2729,estátua,statue,os franceses fizeram a réplica da Estátua da Liberdade.,– The French made the replica of the Statue of Liberty.,[sound:estátua.ogg],
2730,proximidade,"nearness, proximity",desenvolvem-se onde a proximidade do mar lhes garante um clima moderado.,– They are developed where the nearness to the sea ensures a moderate climate.,[sound:proximidade.ogg],
2731,chover,to rain,prevê que não choverá o suficiente para se recuperar o nível dos mananciais.,– He forecasts that it will not rain enough to restore the level of the springs.,[sound:chover.ogg],
2732,elaborado,"planned, created, mapped out","é um programa muito bem elaborado, acessível aos interessados.","– It is awell-planned program, quite accessible to those who are interested.",[sound:elaborado.ogg],
2733,desvio,"detour, redirection",o programa prevê o desvio das águas para abastecer a zona semi-árida.,– The program provides for a redirection of water supplies to the semi-arid location.,[sound:desvio.ogg],
2734,salientar,"to highlight, point out",o presidente salientou a importância da rede de escolas.,– The president highlighted the importance of the school network.,[sound:salientar.ogg],
2735,formular,to formulate,a defesa é formulada pelo advogado.,– The defense is formulated by the lawyer.,[sound:formular.ogg],
2736,herdar,to inherit,ela é quem herdará metade dos bens.,– She’s the one who will inherit half of the wealth.,[sound:herdar.ogg],
2737,dominante,dominant,a vegetação hidrófila é dominante nas áreas inundadas.,– Aqueous vegetation is dominant in flooded areas.,[sound:dominante.ogg],
2738,carioca,From Rio de Janeiro [BP],ao fim de três dias de permanência no Rio sentia-me cidadão carioca.,"– Afterhaving been for three days, I felt like a citizen of Rio.",[sound:carioca.ogg],
2739,passear,to go for a walk or stroll,ela costuma levar o cão enorme a passear no parque.,– She usually takes her giant dog to go for a walk in the park.,[sound:passear.ogg],
2740,tanque,tank,"se eu tivesse 200 litros de gasolina no tanque, não precisaria parar.","– If I had 200 liters of gasoline in my tank, I wouldn’t need to stop.",[sound:tanque.ogg],
2741,autónomo,"autonomous, self-employed",existiu um forte movimento a favor de um governo autónomo.,– There was a strong movement in favor of an autonomous government.,[sound:autónomo.ogg],pt-pt
2742,autônomo,"autonomous, self-employed",existiu um forte movimento a favor de um governo autônomo.,– There was a strong movement in favor of an autonomous government.,[sound:autônomo.ogg],pt-br
2743,comunitário,of the community,o Conselho Comunitário do bairro vai pedir a implantação das medidas.,– The neighborhood Community Council will ask that the measures be implemented.,[sound:comunitário.ogg],
2744,competente,competent,chegou à notoriedade através de um desempenho competente e eficaz.,– He came to notoriety through competent and efficient performance.,[sound:competente.ogg],
2745,horror,"horror, fear",o horror daquela cena nunca a abandonou durante os seus longos anos de vida.,– The horror of that scene never left her in her many years of life.,[sound:horror.ogg],
2746,alheio,"belonging to someone else, alien","não gostavam daquelas reuniões, onde se falava da vida alheia.",– They weren’t fond of those meetings in which people talked about other people’s lives.,[sound:alheio.ogg],
2747,acolher,"to welcome, shelter",a cidade tem acolhido sucessivas levas de imigrantes.,– The city has welcomed successive waves of immigrants.,[sound:acolher.ogg],
2748,duque,duke,o palácio foi construído em 1703 para o duque de Buckingham.,– The palace was built in 1703 for the Duke of Buckingham.,[sound:duque.ogg],
2749,entusiasmo,enthusiasm,é uma grande festa que provoca enorme entusiasmo na cidade.,– It’sa huge party that creates an enormous amount of enthusiasm throughout the city.,[sound:entusiasmo.ogg],
2750,foco,"focus, epicenter",o foco do tremor foi a 150 quilômetros ao oeste.,– The earthquake’s epicenter was 150 kilometers to the west.,[sound:foco.ogg],
2751,cercar,to surround,80 homens vão cercar o prédio.,– 80 men will surround the building.,[sound:cercar.ogg],
2752,evidência,evidence,não há evidência empírica sobre a infelicidade ou não dele na infância.,– There is no empirical evidence regarding unhappiness or happiness as a child.,[sound:evidência.ogg],
2753,variedade,variety,há umas variedades de peixe que são boas para comer.,– There are some varieties of fish that are good to eat.,[sound:variedade.ogg],
2754,rotina,routine,a rotina diária de Filippo era intensa.,–Philip’s daily routine was intense.,[sound:rotina.ogg],
2755,cobra,snake,"são animais perigosos, sendo que algumas cobras possuem veneno mortal.","– They are dangerous animals, being that some snakes have deadly venom.",[sound:cobra.ogg],
2756,militante,"party member, militant","ele tinha sido militante comunista, mas tinha abandonado o partido.","– He had been a communist party member, but had left the party.",[sound:militante.ogg],
2757,subsídio,subsidy,além disso eles deram o direito de subsídio de desemprego aos beneficiários.,"– In addition, they have given the beneficiaries the right to an unemployment subsidy.",[sound:subsídio.ogg],
2758,ambição,ambition,a catedral é o resultado da ambição dos arquitectos do Renascimento.,– That cathedral is the result of the ambition of Renaissance architects.,[sound:ambição.ogg],
2759,processar,"to process, sue","o computador processa a informação, calculando a intensidade de cada pixel.","– The computer processes theinformation, calculating the intensity of each pixel.",[sound:processar.ogg],
2760,pacote,"package, packet, bundle",os passageiros compraram um pacote turístico de uma semana.,– The passengers bought a one-week tourist package.,[sound:pacote.ogg],
